CITY_TR,DISTRICT_TR,CITY_EN,DISTRICT_EN,CITY,DISTRICT,DISSOLVEDC,DISTRICTCODE,INSHP,CITYDATE,DISTRICTDATE,DISTRICTFROM,DISSOLVE,CENTRALOLD,CENTRALDISTRICT,DISTRICTCOUNT,CITYCODE,ISO31662,NUTS,AREA,POP2000,POP2014,FROM,FROMDATE,METROPOL,METROPOLDATE
İstanbul,Bahçelievler,Istanbul,Bahcelievler,Istanbul,Bahcelievler,2005,2005,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Bakırköy,Istanbul,Bakirkoy,Istanbul,Bakirkoy,1166,1166,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Başakşehir,Istanbul,Basaksehir,Istanbul,Kucukcekmece,1823,2050,1,,03/22/08,Küçükçekmece,17,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Bayrampaşa,Istanbul,Bayrampasa,Istanbul,Bayrampasa,1886,1886,1,,05/20/90,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Beşiktaş,Istanbul,Besiktas,Istanbul,Besiktas,1183,1183,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Beykoz,Istanbul,Beykoz,Istanbul,Beykoz,1185,1185,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Beylikdüzü,Istanbul,Beylikduzu,Istanbul,Buyukcekmece,1782,2051,1,,03/22/08,Büyükçekmece,18,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Beyoğlu,Istanbul,Beyoglu,Istanbul,Beyoglu,1186,1186,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Büyükçekmece,Istanbul,Buyukcekmece,Istanbul,Buyukcekmece,1782,1782,1,,,,18,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Çatalca,Istanbul,Catalca,Istanbul,Catalca,1237,1237,1,,,,15,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Çekmeköy,Istanbul,Cekmekoy,Istanbul,Umraniye,1852,2052,1,,03/22/08,Ümraniye,20,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Eminönü,Istanbul,Eminonu,Istanbul,Eminonu,1305,1305,0,,,,,1,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Esenler,Istanbul,Esenler,Istanbul,Esenler,2016,2016,1,,12/27/93,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Esenyurt,Istanbul,Esenyurt,Istanbul,Avcilar,2003,2053,1,,03/22/08,"Avcılar, Büyükçekmece",19,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Eyüp,Istanbul,Eyup,Istanbul,Eyup,1325,1325,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Fatih,Istanbul,Fatih,Istanbul,Fatih,1327,1327,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Gaziosmanpaşa,Istanbul,Gaziosmanpasa,Istanbul,Gaziosmanpasa,1336,1336,1,,,,21,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Güngören,Istanbul,Gungoren,Istanbul,Gungoren,2010,2010,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Kadıköy,Istanbul,Kadikoy,Istanbul,Kadikoy,1421,1421,1,,,,16,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Kağıthane,Istanbul,Kagithane,Istanbul,Kagithane,1810,1810,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Kartal,Istanbul,Kartal,Istanbul,Kartal,1449,1449,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Küçükçekmece,Istanbul,Kucukcekmece,Istanbul,Kucukcekmece,1823,1823,1,,,,17,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Maltepe,Istanbul,Maltepe,Istanbul,Maltepe,2012,2012,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Pendik,Istanbul,Pendik,Istanbul,Pendik,1835,1835,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Sancaktepe,Istanbul,Sancaktepe,Istanbul,Umraniye,1852,2054,1,,03/22/08,"Ümraniye, Kartal",20,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Sarıyer,Istanbul,Sariyer,Istanbul,Sariyer,1604,1604,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Şile,Istanbul,Sile,Istanbul,Sile,1659,1659,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Silivri,Istanbul,Silivri,Istanbul,Silivri,1622,1622,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Şişli,Istanbul,Sisli,Istanbul,Sisli,1663,1663,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Sultanbeyli,Istanbul,Sultanbeyli,Istanbul,Sultanbeyli,2014,2014,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Sultangazi,Istanbul,Sultangazi,Istanbul,Gaziosmanpasa,1336,2055,1,,03/22/08,"Gaziosmanpaşa, Eyüp, Esenler",21,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Tuzla,Istanbul,Tuzla,Istanbul,Tuzla,2015,2015,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Ümraniye,Istanbul,Umraniye,Istanbul,Umraniye,1852,1852,1,,,,20,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Üsküdar,Istanbul,Uskudar,Istanbul,Uskudar,1708,1708,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Zeytinburnu,Istanbul,Zeytinburnu,Istanbul,Zeytinburnu,1739,1739,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İzmir,Aliağa,Izmir,Aliaga,Izmir,Aliaga,1128,1128,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Balçova,Izmir,Balcova,Izmir,Balcova,2006,2006,1,,06/03/92,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Bayındır,Izmir,Bayindir,Izmir,Bayindir,1178,1178,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Bayraklı,Izmir,Bayrakli,Izmir,Karsiyaka,1448,2056,1,,03/22/08,Karşıyaka,22,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Bergama,Izmir,Bergama,Izmir,Bergama,1181,1181,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Beydağ,Izmir,Beydag,Izmir,Beydag,1776,1776,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Bornova,Izmir,Bornova,Izmir,Bornova,1203,1203,1,,,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Buca,Izmir,Buca,Izmir,Buca,1780,1780,1,,,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Çeşme,Izmir,Cesme,Izmir,Cesme,1251,1251,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Çiğli,Izmir,Cigli,Izmir,Cigli,2007,2007,1,,06/03/92,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Dikili,Izmir,Dikili,Izmir,Dikili,1280,1280,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Foça,Izmir,Foca,Izmir,Foca,1334,1334,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Gaziemir,Izmir,Gaziemir,Izmir,Gaziemir,2009,2009,1,,06/03/92,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Güzelbahçe,Izmir,Guzelbahce,Izmir,Guzelbahce,2018,2018,1,,12/27/93,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Karabağlar,Izmir,Karabaglar,Izmir,Konak,1819,2057,1,,03/22/08,"Konak, Buca, Gaziemir",23,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Karaburun,Izmir,Karaburun,Izmir,Karaburun,1432,1432,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Karşıyaka,Izmir,Karsiyaka,Izmir,Karsiyaka,1448,1448,1,,,,22,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Kemalpaşa,Izmir,Kemalpasa,Izmir,Kemalpasa,1461,1461,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Kiraz,Izmir,Kiraz,Izmir,Kiraz,1477,1477,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Kınık,Izmir,Kinik,Izmir,Kinik,1467,1467,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Konak,Izmir,Konak,Izmir,Konak,1819,1819,1,,,,23,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Menderes,Izmir,Menderes,Izmir,Menderes,1826,1826,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Menemen,Izmir,Menemen,Izmir,Menemen,1521,1521,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Narlıdere,Izmir,Narlidere,Izmir,Narlidere,2013,2013,1,,12/27/93,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Ödemiş,Izmir,Odemis,Izmir,Odemis,1563,1563,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Seferihisar,Izmir,Seferihisar,Izmir,Seferihisar,1611,1611,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Selçuk,Izmir,Selcuk,Izmir,Selcuk,1612,1612,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Tire,Izmir,Tire,Izmir,Tire,1677,1677,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Torbalı,Izmir,Torbali,Izmir,Torbali,1682,1682,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Urla,Izmir,Urla,Izmir,Urla,1703,1703,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
Kahramanmaraş,Afşin,Kahramanmaras,Afsin,Kahramanmaras,Afsin,1107,1107,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Andırın,Kahramanmaras,Andirin,Kahramanmaras,Andirin,1136,1136,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Çağlayancerit,Kahramanmaras,Caglayancerit,Kahramanmaras,Caglayancerit,1785,1785,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Dulkadiroğlu,Kahramanmaras,Dulkadiroglu,Kahramanmaras,Merkez,1515,2084,1,,12/06/12,Merkez,24,0,1,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Ekinözü,Kahramanmaras,Ekinozu,Kahramanmaras,Ekinozu,1919,1919,1,,05/20/90,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Elbistan,Kahramanmaras,Elbistan,Kahramanmaras,Elbistan,1299,1299,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Göksun,Kahramanmaras,Goksun,Kahramanmaras,Goksun,1353,1353,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Merkez,Kahramanmaras,Merkez,Kahramanmaras,Merkez,1515,1515,0,,,,24,1,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Nurhak,Kahramanmaras,Nurhak,Kahramanmaras,Nurhak,1975,1975,1,,05/20/90,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Onikişubat,Kahramanmaras,Onikisubat,Kahramanmaras,Merkez,1515,2085,1,,12/06/12,Merkez,24,0,1,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Pazarcık,Kahramanmaras,Pazarcik,Kahramanmaras,Pazarcik,1570,1570,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Türkoğlu,Kahramanmaras,Turkoglu,Kahramanmaras,Turkoglu,1694,1694,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Karabük,Eflani,Karabuk,Eflani,Karabuk,Eflani,1296,1296,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Eskipazar,Karabuk,Eskipazar,Karabuk,Eskipazar,1321,1321,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Merkez,Karabuk,Merkez,Karabuk,Merkez,1433,1433,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Ovacık,Karabuk,Ovacik,Karabuk,Ovacik,1561,1561,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Safranbolu,Karabuk,Safranbolu,Karabuk,Safranbolu,1587,1587,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Yenice,Karabuk,Yenice,Karabuk,Yenice,1856,1856,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karaman,Ayrancı,Karaman,Ayranci,Karaman,Ayranci,1768,1768,1,,,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Başyayla,Karaman,Basyayla,Karaman,Basyayla,1884,1884,1,,05/20/90,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Ermenek,Karaman,Ermenek,Karaman,Ermenek,1316,1316,1,,,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Kazımkarabekir,Karaman,Kazimkarabekir,Karaman,Kazimkarabekir,1862,1862,1,,,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Merkez,Karaman,Merkez,Karaman,Merkez,1439,1439,1,,,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Sarıveliler,Karaman,Sariveliler,Karaman,Sariveliler,1983,1983,1,,05/20/90,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Kars,Akyaka,Kars,Akyaka,Kars,Akyaka,1756,1756,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Arpaçay,Kars,Arpacay,Kars,Arpacay,1149,1149,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Digor,Kars,Digor,Kars,Digor,1279,1279,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Kağızman,Kars,Kagizman,Kars,Kagizman,1424,1424,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Merkez,Kars,Merkez,Kars,Merkez,1447,1447,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Sarıkamış,Kars,Sarikamis,Kars,Sarikamis,1601,1601,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Selim,Kars,Selim,Kars,Selim,1614,1614,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Susuz,Kars,Susuz,Kars,Susuz,1645,1645,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kastamonu,Abana,Kastamonu,Abana,Kastamonu,Abana,1101,1101,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Ağlı,Kastamonu,Agli,Kastamonu,Agli,1867,1867,1,,05/20/90,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Araç,Kastamonu,Arac,Kastamonu,Arac,1140,1140,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Azdavay,Kastamonu,Azdavay,Kastamonu,Azdavay,1162,1162,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Bozkurt,Kastamonu,Bozkurt,Kastamonu,Bozkurt,1208,1208,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Çatalzeytin,Kastamonu,Catalzeytin,Kastamonu,Catalzeytin,1238,1238,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Cide,Kastamonu,Cide,Kastamonu,Cide,1221,1221,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Daday,Kastamonu,Daday,Kastamonu,Daday,1264,1264,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Devrekani,Kastamonu,Devrekani,Kastamonu,Devrekani,1277,1277,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Doğanyurt,Kastamonu,Doganyurt,Kastamonu,Doganyurt,1915,1915,1,,05/20/90,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Hanönü,Kastamonu,Hanonu,Kastamonu,Hanonu,1940,1940,1,,05/20/90,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,İhsangazi,Kastamonu,Ihsangazi,Kastamonu,Ihsangazi,1805,1805,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,İnebolu,Kastamonu,Inebolu,Kastamonu,Inebolu,1410,1410,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Küre,Kastamonu,Kure,Kastamonu,Kure,1499,1499,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Merkez,Kastamonu,Merkez,Kastamonu,Merkez,1450,1450,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Pınarbaşı,Kastamonu,Pinarbasi,Kastamonu,Pinarbasi,1836,1836,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Şenpazar,Kastamonu,Senpazar,Kastamonu,Senpazar,1845,1845,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Seydiler,Kastamonu,Seydiler,Kastamonu,Seydiler,1984,1984,1,,05/20/90,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Taşköprü,Kastamonu,Taskopru,Kastamonu,Taskopru,1666,1666,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Tosya,Kastamonu,Tosya,Kastamonu,Tosya,1685,1685,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kayseri,Akkışla,Kayseri,Akkisla,Kayseri,Akkisla,1752,1752,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Bünyan,Kayseri,Bunyan,Kayseri,Bunyan,1218,1218,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Develi,Kayseri,Develi,Kayseri,Develi,1275,1275,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Felahiye,Kayseri,Felahiye,Kayseri,Felahiye,1330,1330,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Hacılar,Kayseri,Hacilar,Kayseri,Hacilar,1936,1936,1,,05/18/90,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,İncesu,Kayseri,Incesu,Kayseri,Incesu,1409,1409,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Kocasinan,Kayseri,Kocasinan,Kayseri,Kocasinan,1863,1863,1,,,,,0,1,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Melikgazi,Kayseri,Melikgazi,Kayseri,Melikgazi,1864,1864,1,,,,,0,1,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Özvatan,Kayseri,Ozvatan,Kayseri,Ozvatan,1978,1978,1,,05/20/90,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Pınarbaşı,Kayseri,Pinarbasi,Kayseri,Pinarbasi,1576,1576,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Sarıoğlan,Kayseri,Sarioglan,Kayseri,Sarioglan,1603,1603,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Sarız,Kayseri,Sariz,Kayseri,Sariz,1605,1605,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Talas,Kayseri,Talas,Kayseri,Talas,1846,1846,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Tomarza,Kayseri,Tomarza,Kayseri,Tomarza,1680,1680,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Yahyalı,Kayseri,Yahyali,Kayseri,Yahyali,1715,1715,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Yeşilhisar,Kayseri,Yesilhisar,Kayseri,Yesilhisar,1727,1727,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kilis,Elbeyli,Kilis,Elbeyli,Kilis,Elbeyli,2023,2023,1,06/06/95,06/06/95,,,0,0,4,79,TR-79,TRC13,1427.76,114724,128781,Gaziantep,06/10/95,0,NA
Kilis,Merkez,Kilis,Merkez,Kilis,Merkez,1476,1476,1,06/06/95,06/06/95,,,0,0,4,79,TR-79,TRC13,1427.76,114724,128781,Gaziantep,06/10/95,0,NA
Kilis,Musabeyli,Kilis,Musabeyli,Kilis,Musabeyli,2024,2024,1,06/06/95,06/06/95,,,0,0,4,79,TR-79,TRC13,1427.76,114724,128781,Gaziantep,06/10/95,0,NA
Kilis,Polateli,Kilis,Polateli,Kilis,Polateli,2025,2025,1,06/06/95,06/06/95,,,0,0,4,79,TR-79,TRC13,1427.76,114724,128781,Gaziantep,06/10/95,0,NA
Kırıkkale,Bahşili,Kirikkale,Bahsili,Kirikkale,Bahsili,1880,1880,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Balışeyh,Kirikkale,Baliseyh,Kirikkale,Baliseyh,1882,1882,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Çelebi,Kirikkale,Celebi,Kirikkale,Celebi,1901,1901,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Delice,Kirikkale,Delice,Kirikkale,Delice,1268,1268,1,,,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Karakeçili,Kirikkale,Karakecili,Kirikkale,Karakecili,1954,1954,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Keskin,Kirikkale,Keskin,Kirikkale,Keskin,1463,1463,1,,,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Merkez,Kirikkale,Merkez,Kirikkale,Merkez,1469,1469,1,,,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Sulakyurt,Kirikkale,Sulakyurt,Kirikkale,Sulakyurt,1638,1638,1,,,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Yahşihan,Kirikkale,Yahsihan,Kirikkale,Yahsihan,1992,1992,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırklareli,Babaeski,Kirklareli,Babaeski,Kirklareli,Babaeski,1163,1163,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Demirköy,Kirklareli,Demirkoy,Kirklareli,Demirkoy,1270,1270,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Kofçaz,Kirklareli,Kofcaz,Kirklareli,Kofcaz,1480,1480,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
